,,year,rnd,ovl,phase,player name,draft team,pos,bonus,signed,hilvl,mlbyears,stat years,source,school,dr reg,pos,ht,wt,ba,th,Born,place
27,,2018,4,132,June-Reg,Alex McKenna,Houston Astros,of,0.43,Yes,AAA,--,2016-2023,College,Cal Poly,CA,cf-rf,6-1,195,R,R,1997-09-06,"Mission Hills,CA"
28,,2018,4,133,June-Reg,Adam Scott,Cleveland Baseball Team,p,0.05,Yes,AAA,--,2015-2023,College,Wofford,SC,p,6-3,230,L,L,1995-10-10,"Canandaigua,NY"
29,,2018,4,134,June-Reg,Braydon Fisher,Los Angeles Dodgers,p,0.50,Yes,AA,--,2018-2023,HS,"Clear Falls (League City,TX)",TX,p,6-4,180,R,R,2000-07-26,"League City,TX"
30,30 record(s),,,,,,,,,,,,,,,,,,,,,,
0,,2018,5,135,June-Reg,Adam Wolf,Detroit Tigers,p,0.40,Yes,AA,--,2016-2023,College,Louisville,KY,p,6-6,215,L,L,1996-12-26,"Norwalk,OH"
1,,2018,5,136,June-Reg,Keaton Winn,San Francisco Giants,p,0.50,Yes,AAA,--,2017-2023,College,Iowa Western CC,IA,p,6-4,238,R,R,1998-02-20,"Ollie,IA"
2,,2018,5,137,June-Reg,Matt Vierling,Philadelphia Phillies,cf,0.38,Yes,MLB,2021-2023,2016-2023,College,Notre Dame,IN,cf-rf,6-3,205,R,R,1996-09-16,"St. Louis,MO"
3,,2018,5,138,June-Reg,Jonathan Stiever,Chicago White Sox,p,0.39,Yes,MLB,2020-2021,2016-2023,College,Indiana,IN,p,6-2,210,R,R,1997-05-12,"Cedarburg,WI"
4,,2018,5,139,June-Reg,Ryan Campbell,Cincinnati Reds,p,0.01,Yes,A,--,2015-2022,College,Illinois-Chicago,IL,p,6-3,220,R,R,1996-01-11,"Carmel,IN"
5,,2018,5,140,June-Reg,Ryley Gilliam,New York Mets,p,0.55,Yes,AAA,--,2016-2021,College,Clemson,SC,p,5-10,170,R,R,1996-08-11,"Marietta,GA"
6,,2018,5,141,June-Reg,Dwanya Williams-Sutton,San Diego Padres,rf,0.35,Yes,AA,--,2016-2021,College,East Carolina,NC,lf,6-2,215,R,R,1997-07-10,"Wilson,NC"
7,,2018,5,142,June-Reg,Trey Riley,Atlanta Braves,p,0.45,Yes,AA,--,2017-2023,College,John A. Logan,IL,p,6-3,205,L,R,1998-04-21,"Edwardsville,IL"
8,,2018,5,143,June-Reg,Brady Feigl,Oakland Athletics,p,0.30,Yes,AAA,--,2016-2021,College,Mississippi,MS,p,6-5,215,R,R,1995-11-27,"Chesterfield,MO"
9,,2018,5,144,June-Reg,Grant Koch,Pittsburgh Pirates,c,0.36,Yes,AAA,--,2016-2023,College,Arkansas,AR,c,6-0,190,R,R,1997-02-05,"Fayetteville,AR"
10,,2018,5,145,June-Reg,Robert Neustrom,Baltimore Orioles,rf,0.30,Yes,AAA,--,2016-2022,College,Iowa,IA,lf-rf,6-2,210,L,L,1996-11-12,"Sioux City,IA"
11,,2018,5,146,June-Reg,Chris Bec,Toronto Blue Jays,c,0.01,Yes,AAA,--,2016-2022,College,Maine,ME,c,5-9,195,R,R,1995-12-30,"Miami,FL"
12,,2018,5,147,June-Reg,Chris Vallimont,Miami Marlins,p,0.30,Yes,AAA,--,2016-2023,College,Mercyhurst,PA,p,6-5,240,R,R,1997-03-18,"Erie,PA"
13,,2018,5,148,June-Reg,Nolan Hoffman,Seattle Mariners,p,0.30,Yes,AA,--,2016-2023,College,Texas A&M,TX,p,6-4,190,R,R,1997-08-09,"Lincoln,NE"
14,,2018,5,149,June-Reg,Jayce Easley,Texas Rangers,ss,0.50,Yes,A+,--,2018-2023,HS,"Sandra Day O'Connor (Glendale,AZ)",AZ,cf-rf,5-8,151,B,R,1999-08-02,"Glendale,AZ"
15,,2018,5,150,June-Reg,Taj Bradley,Tampa Bay Rays,p,0.75,Yes,MLB,2023-2023,2018-2023,HS,"Redan (Stone Mountain,GA)",GA,p,6-2,190,R,R,2001-03-20,"Los Angeles,CA"
16,,2018,5,151,June-Reg,William Holmes,Los Angeles Angels,p,0.70,Yes,Rk,--,2018-2021,HS,"Western International (Detroit,MI)",MI,p-lf,6-2,185,R,R,2000-12-22,"Wyandotte,MI"
17,,2018,5,152,June-Reg,Austin Cox,Kansas City Royals,p,0.45,Yes,MLB,2023-2023,2016-2023,College,Mercer,GA,p,6-4,235,L,L,1997-03-28,"Macon,GA"
18,,2018,5,153,June-Reg,Nick Dunn,St. Louis Cardinals,2b,0.31,Yes,AA,--,2016-2023,College,Maryland,MD,2b,5-10,185,L,R,1997-01-29,"Sunbury,PA"
19,,2018,5,154,June-Reg,Cole Sands,Minnesota Twins,p,0.60,Yes,MLB,2022-2023,2016-2023,College,Florida State,FL,p,6-3,215,R,R,1997-07-17,"Tallahassee,FL"
20,,2018,5,155,June-Reg,Justin Jarvis,Milwaukee Brewers,p,0.33,Yes,AA,--,2018-2023,HS,"Lake Norman (Lake Norman,NC)",NC,p,6-2,183,R,R,2000-02-20,"Concord,NC"
21,,2018,5,156,June-Reg,Jake Bird,Colorado Rockies,p,0.05,Yes,MLB,2022-2023,2015-2023,College,UCLA,CA,p,6-3,205,R,R,1995-12-04,"Newhall,CA"
22,,2018,5,157,June-Reg,Brandon Lockridge,New York Yankees,cf,0.30,Yes,AA,--,2016-2023,College,Troy,AL,cf,6-1,185,R,R,1997-03-14,"Pensacola,FL"
23,,2018,5,158,June-Reg,Andy Weber,Chicago Cubs,2b,0.40,Yes,AA,--,2016-2023,College,Virginia,VA,ss,6-1,190,L,R,1997-07-24,"Aurora,OH"
24,,2018,5,159,June-Reg,Matt Mercer,Arizona Diamondbacks,p,0.31,Yes,A+,--,2016-2022,College,Oregon,OR,p,6-2,180,R,R,1996-09-01,"Tacoma,WA"
25,,2018,5,160,June-Reg,Thaddeus Ward,Boston Red Sox,p,0.28,Yes,MLB,2023-2023,2016-2023,College,Central Florida,FL,p,6-3,192,R,R,1997-01-16,"Fort Myers,FL"
26,,2018,5,161,June-Reg,Gage Canning,Washington Nationals,cf,0.31,Yes,AA,--,2016-2022,College,Arizona State,AZ,rf-lf,5-10,175,L,R,1997-04-23,"Ramona,CA"
27,,2018,5,162,June-Reg,Cody Deason,Houston Astros,p,0.29,Yes,AA,--,2016-2022,College,Arizona,AZ,p,6-4,214,R,R,1996-12-26,"Ojai,CA"
28,,2018,5,163,June-Reg,Steven Kwan,Cleveland Baseball Team,cf,0.19,Yes,MLB,2022-2023,2016-2023,College,Oregon State,OR,lf,5-9,170,L,L,1997-09-05,"Los Gatos,CA"
29,,2018,5,164,June-Reg,Devin Mann,Los Angeles Dodgers,2b,0.27,Yes,AAA,--,2016-2023,College,Louisville,KY,2b-3b,6-3,180,R,R,1997-02-11,"Columbus,IN"
30,30 record(s),,,,,,,,,,,,,,,,,,,,,,
0,,2018,6,165,June-Reg,Hugh Smith,Detroit Tigers,p,0.30,Yes,A,--,2018-2019,College,Whitworth,WA,p,6-10,214,R,R,1997-03-25,"Sammamish,WA"
1,,2018,6,166,June-Reg,P.J. Hilson,San Francisco Giants,of,0.52,Yes,A,--,2018-2023,HS,"Nettleton (Jonesboro,AR)",AR,cf-lf,5-11,175,R,R,2000-08-25,"Jonesboro,AR"
2,,2018,6,167,June-Reg,Kendall Simmons,Philadelphia Phillies,ss,0.75,Yes,A+,--,2018-2023,HS,"Tattnall Square Academy (Macon,GA)",GA,2b-3b,6-2,180,R,R,2000-04-11,"Macon,GA"
3,,2018,6,168,June-Reg,Codi Heuer,Chicago White Sox,p,0.26,Yes,MLB,2020-2021,2016-2023,College,Wichita State,LS,p,6-5,200,R,R,1996-07-03,"Missoula,MT"
4,,2018,6,169,June-Reg,Yomil Maysonet,Cincinnati Reds,p,0.25,Yes,A,--,2018-2022,HS,"PJ Education School (Carolina,PR)",PR,p,6-1,180,R,R,2000-01-09,"San Juan,PR"
5,,2018,6,170,June-Reg,Nick Meyer,New York Mets,c,0.35,Yes,AAA,--,2016-2023,College,Cal Poly,CA,c,6-1,200,R,R,1997-02-18,"Westminster,CO"
6,,2018,6,171,June-Reg,Alexuan Vega,San Diego Padres,p,0.25,Yes,A+,--,2018-2022,HS,"Leonides Morales Rodriguez (Lajas,PR)",PR,p,6-2,160,L,L,1999-06-22,"Mayaguez,PR"
7,,2018,6,172,June-Reg,Andrew Moritz,Atlanta Braves,cf,0.24,Yes,AA,--,2016-2023,College,UNC-Greensboro,NC,lf-rf,5-9,180,L,R,1996-12-22,"St. Louis,MO"
8,,2018,6,173,June-Reg,Lawrence Butler,Oakland Athletics,of,0.29,Yes,AA,--,2018-2023,HS,"Westlake (Atlanta,GA)",GA,rf-cf,6-3,210,L,R,2000-07-10,"Burlington,NJ"
9,,2018,6,174,June-Reg,Michael Flynn,Pittsburgh Pirates,p,0.25,Yes,A+,--,2016-2023,College,Arizona,AZ,p,6-4,185,R,R,1996-08-07,"Los Alamitos,CA"
10,,2018,6,175,June-Reg,Yeancarlos Lleras,Baltimore Orioles,p,0.25,Yes,A,--,2018-2022,HS,"Leadership Christian Academy (Guaynabo,PR)",PR,p,6-0,170,R,R,2000-07-22,"Carolina,PR"
11,,2018,6,176,June-Reg,Addison Barger,Toronto Blue Jays,ss,0.27,Yes,AAA,--,2018-2023,HS,"King (Tampa,FL)",FL,ss-3b,6-0,210,L,R,1999-11-12,"Bellevue,WA"
12,,2018,6,177,June-Reg,Cameron Barstad,Miami Marlins,c,0.30,Yes,A+,--,2019-2023,HS,"Junipero Serra (San Mateo,CA)",CA,c,6-1,195,L,R,2000-11-29,"Redwood City,CA"
13,,2018,6,178,June-Reg,Joey O'Brien,Seattle Mariners,p,0.23,Yes,Rk,--,2018-2018,College,Southern Nevada,NV,p,6-2,215,R,R,1997-11-28,"Okinawa,JP"
14,,2018,6,179,June-Reg,Sean Chandler,Texas Rangers,p,0.20,Yes,AA,--,2016-2022,College,Iowa Western CC,IA,p,6-5,185,R,R,1997-01-24,"Papillion,NE"
15,,2018,6,180,June-Reg,Miller Hogan,Tampa Bay Rays,p,0.22,Yes,AAA,--,2016-2022,College,Saint Louis,MO,p,6-2,200,R,R,1996-07-18,"Overland Park,KS"
16,,2018,6,181,June-Reg,Austin Warren,Los Angeles Angels,p,0.01,Yes,MLB,2021-2023,2017-2023,College,UNC Wilmington,NC,p,6-0,170,R,R,1996-02-05,"Fayetteville,NC"
17,,2018,6,182,June-Reg,Zach Haake,Kansas City Royals,p,0.30,Yes,AAA,--,2016-2022,College,Kentucky,KY,p,6-4,185,R,R,1996-10-08,"Breese,IL"
18,,2018,6,183,June-Reg,Edgar Gonzalez,St. Louis Cardinals,p,0.26,Yes,AAA,--,2016-2021,College,Fresno State,CA,p,6-1,200,R,R,1996-12-22,"Mountain View,CA"
19,,2018,6,184,June-Reg,Charles Mack,Minnesota Twins,ss,0.50,Yes,A+,--,2018-2023,HS,"Williamsville East (Williamsville,NY)",NY,c-1b,6-0,190,L,R,1999-11-12,"Williamsville,NY"
20,,2018,6,185,June-Reg,Drew Rasmussen,Milwaukee Brewers,p,0.14,Yes,MLB,2020-2023,2015-2023,College,Oregon State,OR,p,6-1,211,R,R,1995-07-27,"Colbert,WA"
21,,2018,6,186,June-Reg,Niko Decolati,Colorado Rockies,3b,0.25,Yes,AA,--,2016-2023,College,Loyola Marymount,CA,rf-cf,6-0,215,R,R,1997-08-12,"Boulder,CO"
22,,2018,6,187,June-Reg,Rodney Hutchison,New York Yankees,p,0.20,Yes,AA,--,2016-2022,College,North Carolina,NC,p,6-5,225,R,R,1996-08-09,"Mason,OH"
23,,2018,6,188,June-Reg,Kohl Franklin,Chicago Cubs,p,0.54,Yes,AA,--,2018-2023,HS,"Broken Arrow (Broken Arrow,OK)",OK,p,6-4,195,R,R,1999-09-09,"Broken Arrow,OK"
24,,2018,6,189,June-Reg,Ryan Miller,Arizona Diamondbacks,p,0.03,Yes,AA,--,2015-2023,College,Clemson,SC,c,6-1,172,R,R,1996-03-28,"Sarasota,FL"
25,,2018,6,190,June-Reg,Devlin Granberg,Boston Red Sox,of,0.04,Yes,AAA,--,2015-2022,College,Dallas Baptist,TX,rf-lf,6-1,195,R,R,1995-09-08,"Hudson,CO"
26,,2018,6,191,June-Reg,Andrew Karp,Washington Nationals,p,0.20,Yes,AA,--,2016-2021,College,Florida State,FL,p,6-3,210,R,R,1995-09-30,"Winter Garden,FL"
27,,2018,6,192,June-Reg,R.J. Freure,Houston Astros,p,0.35,Yes,AA,--,2017-2022,College,Pittsburgh,PA,p,6-1,210,R,R,1997-07-06,"Burlington,ON"
28,,2018,6,193,June-Reg,Raynel Delgado,Cleveland Baseball Team,3b,0.90,Yes,AAA,--,2018-2023,HS,"Calvary Christian (Clearwater,FL)",FL,3b-2b,6-2,200,L,R,2000-04-04,"Havana,CU"
29,,2018,6,194,June-Reg,Bryan Warzek,Los Angeles Dodgers,p,0.20,Yes,AA,--,2016-2022,College,New Orleans,LA,p,6-0,205,L,L,1997-01-17,"Clifton Park,NY"
30,30 record(s),,,,,,,,,,,,,,,,,,,,,,
0,,2018,7,195,June-Reg,Eric De La Rosa,Detroit Tigers,of,0.23,Yes,AA,--,2017-2023,College,Grossmont,CA,cf-rf,6-3,186,R,R,1997-06-03,"Spring Valley,CA"
1,,2018,7,196,June-Reg,Edison Mora,San Francisco Giants,ss,0.20,Yes,A+,--,2018-2023,HS,"Puerto Rico Baseball Academy (Gurabo,PR)",PR,3b-rf,6-2,165,R,R,2000-08-13,"Villalba,PR"
2,,2018,7,197,June-Reg,Gabriel Cotto,Philadelphia Phillies,p,0.27,Yes,A+,--,2018-2023,HS,"Puerto Rico Baseball Academy (Gurabo,PR)",PR,p,6-5,175,L,L,2000-05-15,"Cidra,PR"
3,,2018,7,198,June-Reg,Caberea Weaver,Chicago White Sox,of,0.23,Yes,A+,--,2018-2023,HS,"South Gwinnett (Snellville,GA)",GA,lf-cf,6-3,180,R,R,1999-12-01,"Nashville,TN"
4,,2018,7,199,June-Reg,Jay Schuyler,Cincinnati Reds,c,0.21,Yes,AAA,--,2016-2021,College,San Diego,CA,c-lf,6-1,194,R,R,1997-04-11,"Newport Beach,CA"
5,,2018,7,200,June-Reg,Kevin Smith,New York Mets,p,0.22,Yes,AAA,--,2016-2022,College,Georgia,GA,p,6-5,200,R,L,1997-05-13,"Dunwoody,GA"
6,,2018,7,201,June-Reg,Jawuan Harris,San Diego Padres,cf,0.22,Yes,A+,--,2016-2022,College,Rutgers,NJ,cf,5-9,190,R,R,1996-11-03,"Pembroke Pines,FL"
7,,2018,7,202,June-Reg,Brooks Wilson,Atlanta Braves,p,0.08,Yes,AAA,--,2015-2021,College,Stetson,FL,p,6-2,205,L,R,1996-03-15,"Lakeland,FL"
8,,2018,7,203,June-Reg,Charlie Cerny,Oakland Athletics,p,0.22,Yes,A+,--,2016-2023,College,Illinois-Chicago,IL,p,6-5,230,L,R,1996-09-23,"Bloomington,IL"
9,,2018,7,204,June-Reg,Brett Kinneman,Pittsburgh Pirates,lf,0.22,Yes,A,--,2016-2019,College,NC State,NC,lf,6-1,195,L,L,1996-08-28,"York,PA"
10,,2018,7,205,June-Reg,J.J. Montgomery,Baltimore Orioles,p,0.19,Yes,A-,--,2018-2019,College,Central Florida,FL,p,6-0,200,R,R,1997-06-01,"Indianapolis,IN"
11,,2018,7,206,June-Reg,Nick Podkul,Toronto Blue Jays,3b,0.18,Yes,AAA,--,2016-2023,College,Notre Dame,IN,1b-3b,6-1,200,R,R,1997-04-11,"Munster,IN"
12,,2018,7,207,June-Reg,Cason Sherrod,Miami Marlins,p,0.02,Yes,A+,--,2015-2022,College,Texas A&M,TX,p,6-4,205,R,R,1996-06-25,"Dallas,TX"
13,,2018,7,208,June-Reg,Jake Anchia,Seattle Mariners,c,0.20,Yes,AAA,--,2018-2023,College,Nova Southeastern,FL,c,6-1,210,R,R,1997-03-05,"Miami,FL"
14,,2018,7,209,June-Reg,Tim Brennan,Texas Rangers,p,0.21,Yes,AA,--,2016-2022,College,Saint Joseph's,PA,p,6-4,212,R,R,1996-12-18,"Philadelphia,PA"
15,,2018,7,210,June-Reg,Joe Ryan,Tampa Bay Rays,p,0.15,Yes,MLB,2021-2023,2015-2023,College,Cal State Stanislaus,CA,p,6-1,185,R,R,1996-06-05,"San Anselmo,CA"
16,,2018,7,211,June-Reg,Andrew Wantz,Los Angeles Angels,p,0.01,Yes,MLB,2021-2023,2015-2023,College,UNC-Greensboro,NC,p,6-4,235,R,R,1995-10-13,"Holly springs,NC"
17,,2018,7,212,June-Reg,Tyler Gray,Kansas City Royals,p,0.00,Yes,A,--,2015-2019,College,Central Arkansas,AR,p,6-2,180,R,R,1997-03-12,"Fort Smith,AR"
18,,2018,7,213,June-Reg,Brendan Donovan,St. Louis Cardinals,of,0.20,Yes,MLB,2022-2023,2016-2023,College,South Alabama,AL,2b-3b,6-1,195,L,R,1997-01-16,"Wurzburg,GE"
19,,2018,7,214,June-Reg,Josh Winder,Minnesota Twins,p,0.20,Yes,MLB,2022-2023,2016-2023,College,Va Military Inst.,VA,p,6-5,210,R,R,1996-10-11,"Richmond,VA"
20,,2018,7,215,June-Reg,David Fry,Milwaukee Brewers,c,0.01,Yes,MLB,2023-2023,2015-2023,College,Northwestern State,LA,3b-1b,6-0,162,R,R,1995-11-20,"Colleyville,TX"
21,,2018,7,216,June-Reg,Andrew Quezada,Colorado Rockies,p,0.18,Yes,AA,--,2016-2023,College,Cal State Fullerton,CA,p,6-1,185,L,R,1997-06-28,"Los Alamitos,CA"
22,,2018,7,217,June-Reg,Daniel Bies,New York Yankees,p,0.15,Yes,AAA,--,2016-2019,College,Gonzaga,WA,p,6-8,245,R,R,1996-04-09,"Redmond,WA"
23,,2018,7,218,June-Reg,DJ Artis,Chicago Cubs,cf,0.25,Yes,AAA,--,2016-2023,College,Liberty,VA,lf,5-9,165,L,L,1997-03-20,"Greensboro,NC"
24,,2018,7,219,June-Reg,Travis Moths,Arizona Diamondbacks,p,0.02,Yes,A+,--,2015-2019,College,Tennessee Tech,TN,p,6-1,175,R,R,1995-09-22,"louisville,TN"
25,,2018,7,220,June-Reg,Jarren Duran,Boston Red Sox,2b,0.19,Yes,MLB,2021-2023,2016-2023,College,Long Beach State,CA,cf,6-2,212,L,R,1996-09-05,"Corona,CA"
26,,2018,7,221,June-Reg,Chandler Day,Washington Nationals,p,0.19,Yes,A,--,2016-2019,College,Vanderbilt,TN,p,6-5,170,R,R,1997-05-24,"Westerville,OH"
27,,2018,7,222,June-Reg,Cesar Salazar,Houston Astros,c,0.16,Yes,MLB,2023-2023,2016-2023,College,Arizona,AZ,c-1b,5-9,185,L,R,1996-03-15,"Hermosillo,MX"
28,,2018,7,223,June-Reg,Cody Morris,Cleveland Baseball Team,p,0.19,Yes,MLB,2022-2022,2017-2023,College,South Carolina,SC,p,6-5,222,R,R,1996-11-04,"Columbia,MD"
29,,2018,7,224,June-Reg,James Outman,Los Angeles Dodgers,rf,0.16,Yes,MLB,2022-2023,2016-2023,College,Sacramento State,CA,rf-cf,6-3,215,L,R,1997-05-14,"Redwood City,CA"
30,30 record(s),,,,,,,,,,,,,,,,,,,,,,
0,,2018,8,225,June-Reg,Jeremiah Burks,Detroit Tigers,ss,0.18,Yes,A+,--,2016-2022,College,Fresno State,CA,2b,6-2,215,R,R,1997-01-08,"Vacaville,CA"
1,,2018,8,226,June-Reg,Solomon Bates,San Francisco Giants,p,0.15,Yes,AA,--,2017-2022,College,USC,CA,p,6-2,210,R,R,1997-03-16,"Victorville,CA"
2,,2018,8,227,June-Reg,Seth Lancaster,Philadelphia Phillies,ss,0.01,Yes,A,--,2015-2019,College,Coastal Carolina,SC,ss,6-2,208,L,R,1996-06-21,"Hanahan,SC"
3,,2018,8,228,June-Reg,Andrew Perez,Chicago White Sox,p,0.15,Yes,AAA,--,2016-2023,College,South Florida,FL,p,6-2,215,L,L,1997-07-25,"Orlando,FL"
4,,2018,8,229,June-Reg,Matt Pidich,Cincinnati Reds,p,0.01,Yes,AAA,--,2014-2022,College,Pittsburgh,PA,p,6-3,210,R,R,1994-12-25,"Aberdeen,NJ"
5,,2018,8,230,June-Reg,Tylor Megill,New York Mets,p,0.05,Yes,MLB,2021-2023,2015-2023,College,Arizona,AZ,p,6-7,230,R,R,1995-07-28,"Long Beach,CA"
6,,2018,8,231,June-Reg,Steven Wilson,San Diego Padres,p,0.01,Yes,MLB,2022-2023,2014-2023,College,Santa Clara,CA,p,6-3,190,R,R,1994-08-24,"Littleton,CO"
7,,2018,8,232,June-Reg,AJ Graffanino,Atlanta Braves,ss,0.30,Yes,AAA,--,2016-2022,College,Washington,WA,2b-ss,6-2,170,B,R,1997-07-16,"Phoenix,AZ"
8,,2018,8,233,June-Reg,JJ Schwarz,Oakland Athletics,c,0.14,Yes,AAA,--,2015-2023,College,Florida,FL,c-1b,6-1,205,R,R,1996-03-28,"Palm Beach Gardens,FL"
9,,2018,8,234,June-Reg,Zach Spears,Pittsburgh Pirates,p,0.17,Yes,A-,--,2016-2018,College,Miami,OH,p,6-7,237,L,L,1997-06-03,"Greenfield,IN"
10,,2018,8,235,June-Reg,Ryan Conroy,Baltimore Orioles,p,0.15,Yes,AAA,--,2016-2023,College,Elon,NC,p,6-3,190,R,R,1996-12-31,"Rotonda West,FL"
11,,2018,8,236,June-Reg,Joey Murray,Toronto Blue Jays,p,0.17,Yes,AA,--,2016-2022,College,Kent State,OH,p,6-2,195,L,R,1996-09-23,"Dublin,OH"
12,,2018,8,237,June-Reg,Peyton Culbertson,Miami Marlins,p,0.13,Yes,A,--,2016-2021,College,Arkansas State,AR,p,6-1,200,R,R,1997-04-18,"Collierville,TN"
13,,2018,8,238,June-Reg,Joey Gerber,Seattle Mariners,p,0.17,Yes,MLB,2020-2020,2016-2022,College,Illinois,IL,p,6-4,212,R,R,1997-05-03,"Maple Grove,MN"
14,,2018,8,239,June-Reg,Jax Biggers,Texas Rangers,ss,0.17,Yes,AAA,--,2016-2023,College,Arkansas,AR,3b-2b,5-11,175,L,R,1997-04-07,"Missouri City,TX"
15,,2018,8,240,June-Reg,Michael Berglund,Tampa Bay Rays,c,0.15,Yes,AA,--,2017-2023,College,Cisco Junior College,TX,c,6-0,195,L,R,1997-07-18,"Corpus Christi,TX"
16,,2018,8,241,June-Reg,Tyler Smith,Los Angeles Angels,p,0.00,Yes,A+,--,2015-2021,College,Canisius College,NY,p,6-3,236,R,R,1995-11-20,"Trafford,PA"
17,,2018,8,242,June-Reg,Jackson Lueck,Kansas City Royals,lf,0.16,Yes,A+,--,2016-2019,College,Florida State,FL,of,6-1,170,B,R,1997-02-19,"Longwood,FL"
18,,2018,8,243,June-Reg,Lars Nootbaar,St. Louis Cardinals,lf,0.15,Yes,MLB,2021-2023,2016-2023,College,USC,CA,rf,6-3,210,L,R,1997-09-08,"El Segundo,CA"
19,,2018,8,244,June-Reg,Chris Williams,Minnesota Twins,c,0.01,Yes,AAA,--,2015-2023,College,Clemson,SC,1b-c,6-1,225,R,R,1996-11-23,"Garden Grove,CA"
20,,2018,8,245,June-Reg,Luis Gonzalez,Milwaukee Brewers,p,0.13,Yes,Rk,--,2018-2018,HS,"PJ Education School (Carolina,PR)",PR,p,6-3,175,R,R,1999-05-06,"San Juan,PR"
21,,2018,8,246,June-Reg,Nick Bush,Colorado Rockies,p,0.20,Yes,AA,--,2017-2022,College,LSU,LA,p,6-0,195,L,L,1996-08-23,"Leesburg,GA"
22,,2018,8,247,June-Reg,Connor Van Hoose,New York Yankees,p,0.01,Yes,Rk,--,2015-2018,College,Bucknell,PA,if,6-1,195,R,R,1996-02-01,"Alexandria,VA"
23,,2018,8,248,June-Reg,Zach Mort,Chicago Cubs,p,0.14,Yes,A+,--,2016-2022,College,George Mason,VA,p,6-0,214,R,R,1997-05-22,"Chesterfield,VA"
24,,2018,8,249,June-Reg,Levi Kelly,Arizona Diamondbacks,p,0.35,Yes,AA,--,2018-2023,HS,"IMG Academy (Bradenton,FL)",FL,p,6-4,205,R,R,1999-05-14,"St. Albans,WV"
25,,2018,8,250,June-Reg,Elih Marrero,Boston Red Sox,c,0.16,Yes,AA,--,2016-2023,College,Saint Thomas,FL,c,5-7,185,B,R,1997-06-21,"Miami,FL"
26,,2018,8,251,June-Reg,Tyler Cropley,Washington Nationals,c,0.01,Yes,AA,--,2015-2023,College,Iowa,IA,c,5-11,185,R,R,1995-12-10,"Sioux City,IA"
27,,2018,8,252,June-Reg,Austin Hansen,Houston Astros,p,0.16,Yes,AAA,--,2016-2023,College,Oklahoma,OK,p,6-0,204,R,R,1996-08-25,"Lenexa,KS"
28,,2018,8,253,June-Reg,Alex Royalty,Cleveland Baseball Team,p,0.16,Yes,AA,--,2016-2022,College,UNC Wilmington,NC,p,6-3,190,R,R,1997-03-19,"Raleigh,NC"
29,,2018,8,254,June-Reg,Luke Heyer,Los Angeles Dodgers,2b,0.05,Yes,A+,--,2015-2021,College,Kentucky,KY,1b,6-0,205,R,R,1996-09-26,"Lithia,FL"
30,30 record(s),,,,,,,,,,,,,,,,,,,,,,
0,,2018,9,255,June-Reg,Tarik Skubal,Detroit Tigers,p,0.35,Yes,MLB,2020-2022,2015-2022,College,Seattle,WA,p,6-3,215,L,L,1996-11-20,"Kingman,AZ"
1,,2018,9,256,June-Reg,Ben Madison,San Francisco Giants,p,0.14,Yes,A+,--,2018-2023,College,Central Baptist,AR,p,6-3,205,R,R,1997-09-15,"Benton,AR"
2,,2018,9,257,June-Reg,Dominic Pipkin,Philadelphia Phillies,p,0.80,Yes,A+,--,2018-2022,HS,"Pinole Valley (Pinole,CA)",CA,p,6-4,160,R,R,1999-11-05,"Pinole,CA"
3,,2018,9,258,June-Reg,Gunnar Troutwine,Chicago White Sox,c,0.01,Yes,AA,--,2015-2021,College,Wichita State,KS,c,6-2,225,R,R,1996-03-06,"Kansas City,MO"
4,,2018,9,259,June-Reg,Andrew McDonald,Cincinnati Reds,p,0.01,Yes,A,--,2014-2021,College,Virginia Tech,VA,p,6-6,230,R,R,1994-12-24,"Dayton,OH"
5,,2018,9,260,June-Reg,Bryce Montes de Oca,New York Mets,p,0.15,Yes,MLB,2022-2022,2015-2022,College,Missouri,MO,p,6-7,265,R,R,1996-04-23,"Lawrence,KS"
6,,2018,9,261,June-Reg,Luke Becker,San Diego Padres,2b,0.01,Yes,A,--,2016-2022,College,Kentucky,KY,2b,5-11,190,B,R,1996-04-08,"Fairmont,MN"
7,,2018,9,262,June-Reg,Ryan Shetter,Atlanta Braves,p,0.14,Yes,A+,--,2016-2019,College,Texas Tech,TX,p,6-3,205,R,R,1997-03-05,"Houston,TX"
8,,2018,9,263,June-Reg,Chase Cohen,Oakland Athletics,p,0.14,Yes,AAA,--,2016-2023,College,Georgia Southern,GA,p,6-1,183,L,R,1997-04-26,"Alpharetta,GA"
9,,2018,9,264,June-Reg,Logan Stoelke,Pittsburgh Pirates,p,0.05,Yes,A+,--,2015-2019,College,Louisiana-Lafayette,LA,p,6-3,185,R,R,1995-08-26,"Fayetteville,TX"
10,,2018,9,265,June-Reg,Kevin Magee,Baltimore Orioles,p,0.01,Yes,A+,--,2015-2021,College,St. John's,NY,p,6-2,215,L,L,1996-01-01,"Pompton Lakes,NJ"
11,,2018,9,266,June-Reg,Jake Brodt,Toronto Blue Jays,1b,0.01,Yes,AA,--,2015-2019,College,Santa Clara,CA,1b,6-4,220,R,R,1996-01-23,"Huntington Beach,CA"
12,,2018,9,267,June-Reg,Jake Walters,Miami Marlins,p,0.01,Yes,AAA,--,2015-2023,College,Alabama,AL,p,6-0,190,R,R,1996-03-11,"Maylene,AL"
