,,year,rnd,ovl,phase,player name,draft team,pos,bonus,signed,hilvl,mlbyears,stat years,source,school,dr reg,pos,ht,wt,ba,th,Born,place
1,,2021,5,134,June-Reg,Mitch Bratt,Texas Rangers,p,0.85,Yes,A+,--,2021-2023,HS,"Georgia Premier Academy (Statesboro,GA)",GA,p,6-1,190,L,L,2003-07-03,"Newmarket,ON"
2,,2021,5,135,June-Reg,Tanner Kohlhepp,Detroit Tigers,p,0.40,Yes,College,--,2019-2021,College,Notre Dame,IN,p,6-4,210,L,R,1999-05-27,"Eau Claire,WI"
3,,2021,5,136,June-Reg,Nathan Hickey,Boston Red Sox,c,1.00,Yes,AA,--,2020-2023,College,Florida,FL,c,6-0,210,L,R,1999-11-23,"Jacksonville,FL"
4,,2021,5,137,June-Reg,Carlos Tavera,Baltimore Orioles,p,0.38,Yes,AA,--,2018-2023,College,Texas-Arlington,TX,p,6-1,195,R,R,1998-10-06,"Fort Worth,TX"
5,,2021,5,138,June-Reg,Caleb Roberts,Arizona Diamondbacks,c,0.40,Yes,AA,--,2019-2023,College,North Carolina,NC,c-lf,6-1,195,L,R,2000-02-09,"West Palm Beach,FL"
6,,2021,5,139,June-Reg,Eric Cerantola,Kansas City Royals,p,0.50,Yes,A+,--,2019-2023,College,Mississippi State,MS,p,6-5,225,R,R,2000-05-02,"Montreal,QC"
7,,2021,5,140,June-Reg,Evan Justice,Colorado Rockies,p,0.15,Yes,AA,--,2018-2023,College,NC State,NC,p,6-4,205,L,L,1998-07-07,"Richmond,VA"
8,,2021,5,141,June-Reg,Brett Kerry,Los Angeles Angels,p,0.30,Yes,AA,--,2019-2023,College,South Carolina,SC,p,6-0,213,R,R,1999-04-12,"Clemmons,NC"
9,,2021,5,142,June-Reg,Christian Scott,New York Mets,p,0.35,Yes,A+,--,2019-2023,College,Florida,FL,p,6-4,215,R,R,1999-06-15,"Coconut Creek,FL"
10,,2021,5,143,June-Reg,T.J. White,Washington Nationals,of,0.40,Yes,A+,--,2021-2023,HS,"Dorman (Roebuck,SC)",SC,lf,6-2,210,B,R,2003-07-23,"Spartanburg,SC"
11,,2021,5,144,June-Reg,Andy Thomas,Seattle Mariners,c,0.03,Yes,AA,--,2017-2023,College,Baylor,TX,c,6-2,210,L,R,1998-06-17,"San Diego,CA"
12,,2021,5,145,June-Reg,Griff McGarry,Philadelphia Phillies,p,0.32,Yes,AAA,--,2018-2023,College,Virginia,VA,p,6-2,190,R,R,1999-06-08,"San Francisco,CA"
13,,2021,5,146,June-Reg,Rohan Handa,San Francisco Giants,p,0.35,Yes,College,--,2019-2020,College,Yale,CT,p,6-3,210,L,L,2000-02-28,"Charlotte,NC"
14,,2021,5,147,June-Reg,Ethan Murray,Milwaukee Brewers,ss,0.27,Yes,AA,--,2019-2023,College,Duke,NC,ss-2b,6-0,201,R,R,2000-05-13,"Prince Frederick,MD"
15,,2021,5,148,June-Reg,Quincy Hamilton,Houston Astros,of,0.05,Yes,AA,--,2018-2023,College,Wright State,OH,rf-cf,5-10,190,L,L,1998-06-12,"Centerville,OH"
16,,2021,5,149,June-Reg,Brady Allen,Miami Marlins,of,0.36,Yes,A+,--,2019-2023,College,South Carolina,SC,rf-cf,6-1,218,R,L,1999-09-03,"Lakeland,FL"
17,,2021,5,150,June-Reg,Thomas Farr,Cincinnati Reds,p,0.30,Yes,A+,--,2018-2023,College,South Carolina,SC,p,6-0,203,R,R,1999-04-29,"Atlanta,GA"
18,,2021,5,151,June-Reg,Gordon Graceffo,St. Louis Cardinals,p,0.30,Yes,AAA,--,2019-2023,College,Villanova,PA,p,6-4,210,R,R,2000-03-17,"Wayne,NJ"
19,,2021,5,152,June-Reg,Irv Carter,Toronto Blue Jays,p,0.85,Yes,A,--,2022-2023,HS,"Calvary Christian Academy (Fort Lauderdale,FL)",FL,p,6-4,210,R,R,2002-10-09,"Freehold,NJ"
20,,2021,5,153,June-Reg,Tyler Hardman,New York Yankees,1b,0.20,Yes,AA,--,2018-2023,College,Oklahoma,OK,3b,6-3,204,R,R,1999-01-27,"Mission Viejo,CA"
21,,2021,5,154,June-Reg,Liam Spence,Chicago Cubs,ss,0.14,Yes,AAA,--,2018-2023,College,Tennessee,TN,1b-ss,6-2,195,R,R,1998-04-09,"Geelong,AU"
22,,2021,5,155,June-Reg,Tanner McDougal,Chicago White Sox,p,0.85,Yes,A,--,2021-2023,HS,"Silverado (Las Vegas,NV)",NV,p,6-5,185,R,R,2003-04-09,"Henderson,NV"
23,,2021,5,156,June-Reg,Tanner Bibee,Cleveland Baseball Team,p,0.26,Yes,MLB,2023-2023,2018-2023,College,Cal State Fullerton,CA,p,6-2,205,R,R,1999-03-05,"Mission Viejo,CA"
24,,2021,5,157,June-Reg,Luke Waddell,Atlanta Braves,ss,0.25,Yes,AAA,--,2018-2023,College,Georgia Tech,GA,ss-2b,5-9,180,L,R,1998-07-13,"Loveland,OH"
25,,2021,5,158,June-Reg,CJ Rodriguez,Oakland Athletics,c,0.40,Yes,A+,--,2020-2023,College,Vanderbilt,TN,c,5-10,200,R,R,2000-07-07,"Whittier,CA"
26,,2021,5,159,June-Reg,Christian MacLeod,Minnesota Twins,p,0.50,Yes,A+,--,2020-2023,College,Mississippi State,MS,p,6-4,227,L,L,2000-04-12,"Huntsville,AL"
27,,2021,5,160,June-Reg,Max Ferguson,San Diego Padres,2b,0.32,Yes,A+,--,2019-2023,College,Tennessee,TN,ss-2b,6-1,180,L,R,1999-08-23,"Jacksonville,FL"
28,,2021,5,161,June-Reg,Mason Auer,Tampa Bay Rays,of,0.32,Yes,AA,--,2020-2023,College,San Jacinto,TX,rf-cf,6-1,210,R,R,2001-03-01,"Joplin,MO"
29,,2021,5,162,June-Reg,Ben Casparius,Los Angeles Dodgers,p,0.25,Yes,AA,--,2018-2023,College,Connecticut,CT,p,6-2,215,R,R,1999-02-11,"Westport,CT"
30,30 record(s),,,,,,,,,,,,,,,,,,,,,,
0,,2021,6,163,June-Reg,Mike Jarvis,Pittsburgh Pirates,ss,0.01,Yes,AAA,--,2017-2023,College,San Diego State,CA,2b-ss,5-10,180,R,R,1998-05-12,"San Diego,CA"
1,,2021,6,164,June-Reg,Chase Lee,Texas Rangers,p,0.08,Yes,AAA,--,2019-2023,College,Alabama,AL,p,6-0,170,R,R,1998-08-13,"Birmingham,AL"
2,,2021,6,165,June-Reg,Austin Murr,Detroit Tigers,of,0.20,Yes,A+,--,2018-2023,College,NC State,NC,lf-1b,6-2,218,L,L,1999-01-26,"St. Paul,MN"
3,,2021,6,166,June-Reg,Daniel McElveny,Boston Red Sox,ut,0.20,Yes,A,--,2021-2023,HS,"Bonita Vista (Chula Vista,CA)",CA,c,6-0,190,R,R,2003-04-21,"Chula Vista,CA"
4,,2021,6,167,June-Reg,Collin Burns,Baltimore Orioles,ss,0.38,Yes,A+,--,2019-2022,College,Tulane,LA,ss,5-11,187,L,R,2000-05-20,"Metairie,LA"
5,,2021,6,168,June-Reg,Luke Albright,Arizona Diamondbacks,p,0.30,Yes,AA,--,2019-2023,College,Kent State,OH,p,6-4,215,R,R,1999-12-13,"Fishers,IN"
6,,2021,6,169,June-Reg,Dayton Dooney,Kansas City Royals,2b,0.30,Yes,A,--,2019-2023,College,Central Arizona College,AZ,2b,6-0,190,B,R,1999-08-21,"Honolulu,HI"
7,,2021,6,170,June-Reg,Braxton Fulford,Colorado Rockies,c,0.28,Yes,AA,--,2018-2023,College,Texas Tech,TX,c,5-10,190,R,R,1998-12-09,"Lubbock,TX"
8,,2021,6,171,June-Reg,Jake Smith,Los Angeles Angels,p,0.25,Yes,A+,--,2020-2023,College,Miami,FL,p,6-4,200,R,R,1999-10-04,"Chapel Hill,NC"
9,,2021,6,172,June-Reg,Carson Seymour,New York Mets,p,0.29,Yes,AA,--,2018-2023,College,Kansas State,KS,p,6-6,260,R,R,1998-12-16,"Poway,CA"
10,,2021,6,173,June-Reg,Michael Kirian,Washington Nationals,p,0.20,Yes,A+,--,2018-2022,College,Louisville,KY,p,6-6,260,R,L,1999-02-01,"Findlay,OH"
11,,2021,6,174,June-Reg,Bryan Woo,Seattle Mariners,p,0.32,Yes,MLB,2023-2023,2019-2023,College,Cal Poly,CA,p,6-2,205,R,R,2000-01-30,"Oakland,CA"
12,,2021,6,175,June-Reg,Jose Pena,Philadelphia Phillies,p,0.22,Yes,Rk,--,2021-2022,HS,"Tampa Prep (Tampa,FL)",FL,p,6-3,200,R,R,2003-07-08,"Winter Haven,FL"
13,,2021,6,176,June-Reg,Seth Lonsway,San Francisco Giants,p,0.30,Yes,A+,--,2019-2023,College,Ohio State,OH,p,6-2,210,L,L,1998-10-07,"St. Mary's,OH"
14,,2021,6,177,June-Reg,Carlos F. Rodriguez,Milwaukee Brewers,p,0.25,Yes,AA,--,2022-2023,College,Florida SW,FL,p,6-0,206,R,R,2001-11-27,"Rivas,NI"
15,,2021,6,178,June-Reg,Spencer Arrighetti,Houston Astros,p,0.15,Yes,AA,--,2019-2023,College,Louisiana-Lafayette,LA,p,6-2,186,R,R,2000-01-02,"Albuquerque,NM"
16,,2021,6,179,June-Reg,Sam Praytor,Miami Marlins,c,0.20,Yes,A,--,2018-2023,College,Alabama,AL,c,5-10,205,R,R,1999-04-04,"Helena,AL"
17,,2021,6,180,June-Reg,Justice Thompson,Cincinnati Reds,of,0.25,Yes,A+,--,2019-2023,College,North Carolina,NC,cf-rf,6-4,205,R,R,2000-07-08,"Tampa,FL"
18,,2021,6,181,June-Reg,Alfredo Ruiz,St. Louis Cardinals,p,0.05,Yes,A+,--,2019-2023,College,Long Beach State,CA,p,6-0,200,L,L,2000-03-12,"Chula Vista,CA"
19,,2021,6,182,June-Reg,Hayden Juenger,Toronto Blue Jays,p,0.20,Yes,AAA,--,2019-2023,College,Missouri State,MO,p,6-0,180,R,R,2000-08-09,"O'Fallon,MO"
20,,2021,6,183,June-Reg,Richard Fitts,New York Yankees,p,0.35,Yes,AA,--,2019-2023,College,Auburn,AL,p,6-3,215,R,R,1999-12-17,"Helena,AL"
21,,2021,6,184,June-Reg,Riley Martin,Chicago Cubs,p,0.00,Yes,AA,--,2017-2023,College,Quincy,IL,p,6-1,215,L,L,1998-03-19,"Salem,IL"
22,,2021,6,185,June-Reg,Taylor Broadway,Chicago White Sox,p,0.03,Yes,AAA,--,2017-2023,College,Mississippi,MS,p,5-11,205,R,R,1997-04-08,"Houston,TX"
23,,2021,6,186,June-Reg,Aaron Davenport,Cleveland Baseball Team,p,0.45,Yes,A+,--,2019-2023,College,Hawaii,HI,p,6-0,185,R,R,2000-07-25,"Kirkland,WA"
24,,2021,6,187,June-Reg,Justyn-Henry Malloy,Atlanta Braves,3b,0.30,Yes,AAA,--,2019-2023,College,Georgia Tech,GA,lf-3b,6-3,212,R,R,2000-02-19,"New York,NY"
25,,2021,6,188,June-Reg,Grant Holman,Oakland Athletics,p,0.38,Yes,AA,--,2019-2023,College,California,CA,p,6-6,250,R,R,2000-05-31,"Chula Vista,CA"
26,,2021,6,189,June-Reg,Travis Adams,Minnesota Twins,p,0.25,Yes,AA,--,2019-2023,College,Sacramento State,CA,p,6-1,197,R,R,2000-01-19,"Palm Springs,CA"
27,,2021,6,190,June-Reg,Ryan Bergert,San Diego Padres,p,0.50,Yes,A+,--,2019-2023,College,West Virginia,WV,p,6-1,210,R,R,2000-03-08,"Canton,OH"
28,,2021,6,191,June-Reg,Mason Montgomery,Tampa Bay Rays,p,0.22,Yes,AA,--,2019-2023,College,Texas Tech,TX,p,6-2,195,L,L,2000-06-17,"Austin,TX"
29,,2021,6,192,June-Reg,Emmet Sheehan,Los Angeles Dodgers,p,0.24,Yes,AA,--,2019-2023,College,Boston College,MA,p,6-5,220,R,R,1999-11-15,"New York,NY"
30,30 record(s),,,,,,,,,,,,,,,,,,,,,,
0,,2021,7,193,June-Reg,Wyatt Hendrie,Pittsburgh Pirates,c,0.18,Yes,A+,--,2019-2023,College,San Diego State,CA,c,5-11,200,R,R,1999-02-08,"Lancaster,CA"
1,,2021,7,194,June-Reg,Bradford Webb,Texas Rangers,p,0.01,Yes,AA,--,2018-2023,College,VCU,VA,p,6-3,200,R,R,1998-04-20,"Charlotte Court House,VA"
2,,2021,7,195,June-Reg,Brant Hurter,Detroit Tigers,p,0.24,Yes,AA,--,2018-2023,College,Georgia Tech,GA,p,6-6,250,L,L,1998-09-06,"Canton,GA"
3,,2021,7,196,June-Reg,Wyatt Olds,Boston Red Sox,p,0.24,Yes,AA,--,2019-2023,College,Oklahoma,OK,p,6-0,183,R,R,1999-08-05,"Oklahoma City,OK"
4,,2021,7,197,June-Reg,Connor Pavolony,Baltimore Orioles,c,0.33,Yes,AA,--,2019-2023,College,Tennessee,TN,c,6-1,195,R,R,1999-10-25,"Atlanta,GA"
5,,2021,7,198,June-Reg,Scott Randall,Arizona Diamondbacks,p,0.13,Yes,A+,--,2018-2022,College,Sacramento State,CA,p,6-0,172,R,R,1998-08-03,"Roseville,CA"
6,,2021,7,199,June-Reg,Noah Cameron,Kansas City Royals,p,0.20,Yes,AA,--,2019-2023,College,Central Arkansas,AR,p,6-3,220,L,L,1999-07-17,"St. Joseph,MO"
7,,2021,7,200,June-Reg,Evan Shawver,Colorado Rockies,p,0.23,Yes,A+,--,2019-2023,College,Cincinnati,OH,p,6-0,175,R,L,1999-09-11,"Lorain,OH"
8,,2021,7,201,June-Reg,Ryan Costeiu,Los Angeles Angels,p,0.22,Yes,A+,--,2019-2022,College,Arkansas,AR,p,6-0,200,R,R,2000-11-28,"Walnut Creek,CA"
9,,2021,7,202,June-Reg,Kevin Kendall,New York Mets,ss,0.20,Yes,A+,--,2018-2023,College,UCLA,CA,ss-cf,5-10,175,L,R,1999-06-25,"Long Beach,CA"
10,,2021,7,203,June-Reg,Jacob Young,Washington Nationals,of,0.28,Yes,College,--,2021-2021,College,Florida,FL,cf-lf,6-4,236,R,R,2002-01-11,"Bloomington,IN"
11,,2021,7,204,June-Reg,Colin Davis,Seattle Mariners,of,0.15,Yes,A+,--,2018-2023,College,Wofford,SC,lf-cf,6-1,190,R,R,1999-02-08,"Roswell,GA"
12,,2021,7,205,June-Reg,Christian McGowan,Philadelphia Phillies,p,0.58,Yes,A+,--,2019-2022,College,Eastern OK ST,OK,p,6-3,205,R,R,2000-03-07,"Denison,TX"
13,,2021,7,206,June-Reg,Nick Sinacola,San Francisco Giants,p,0.20,Yes,A+,--,2019-2023,College,Maine,ME,p,6-2,205,L,R,1999-10-29,"Providence,RI"
14,,2021,7,207,June-Reg,Tristan Peters,Milwaukee Brewers,of,0.15,Yes,AA,--,2019-2023,College,Southern Illinois,IL,lf,6-0,180,L,R,2000-02-29,"Winkler,MB"
15,,2021,7,208,June-Reg,Joey Loperfido,Houston Astros,of,0.07,Yes,AA,--,2018-2023,College,Duke,NC,1b-2b,6-4,195,L,R,1999-05-11,"Philadelphia,PA"
16,,2021,7,209,June-Reg,Gabe Bierman,Miami Marlins,p,0.20,Yes,A+,--,2019-2023,College,Indiana,IN,p,6-2,200,R,R,1999-09-03,"Jeffersonville,IN"
17,,2021,7,210,June-Reg,Kevin Abel,Cincinnati Reds,p,0.18,Yes,A,--,2018-2023,College,Oregon State,OR,p,6-1,195,R,R,1999-02-19,"San Diego,CA"
18,,2021,7,211,June-Reg,Alec Willis,St. Louis Cardinals,p,1.00,Yes,Rk,--,2021-2022,HS,"Regis Jesuit (Aurora,CO)",CO,p,6-5,220,R,R,2003-03-30,"Denver,CO"
19,,2021,7,212,June-Reg,Jaden Rudd,Toronto Blue Jays,of,0.20,Yes,A,--,2021-2023,HS,"Mosley (Panama City,FL)",FL,cf-rf,6-0,185,L,L,2002-08-16,"Lakenheath,EN"
20,,2021,7,213,June-Reg,Robby Ahlstrom,New York Yankees,p,0.14,Yes,A+,--,2019-2023,College,Oregon,OR,p,6-3,195,L,L,1999-06-19,"Placerville,CA"
21,,2021,7,214,June-Reg,Parker Chavers,Chicago Cubs,of,0.13,Yes,A,--,2018-2023,College,Coastal Carolina,SC,lf-cf,5-11,185,L,R,1998-07-25,"Montgomery,AL"
22,,2021,7,215,June-Reg,Theo Denlinger,Chicago White Sox,p,0.01,Yes,AAA,--,2017-2023,College,Bradley,IL,p,6-3,240,R,R,1996-07-10,"Dubuque,IA"
23,,2021,7,216,June-Reg,Jack Leftwich,Cleveland Baseball Team,p,0.17,Yes,AA,--,2018-2023,College,Florida,FL,p,6-4,220,R,R,1998-09-26,"Cedar Rapids,IA"
24,,2021,7,217,June-Reg,AJ Smith-Shawver,Atlanta Braves,p,1.00,Yes,AAA,--,2021-2023,HS,"Colleyville Heritage (Colleyville,TX)",TX,p,6-3,205,R,R,2002-11-20,"Fort Worth,TX"
25,,2021,7,218,June-Reg,Brett Harris,Oakland Athletics,3b,0.12,Yes,AA,--,2018-2023,College,Gonzaga,WA,3b-2b,6-3,208,R,R,1998-06-24,"Arlington Heights,IL"
26,,2021,7,219,June-Reg,Jake Rucker,Minnesota Twins,3b,0.25,Yes,AAA,--,2019-2023,College,Tennessee,TN,3b-1b,6-1,195,R,R,1999-09-14,"Nashville,TN"
27,,2021,7,220,June-Reg,Ryan Och,San Diego Padres,p,0.15,Yes,A+,--,2019-2022,College,Southern Miss,MS,p,6-0,205,R,L,1998-07-18,"Robbinsdale,MN"
28,,2021,7,221,June-Reg,Logan Workman,Tampa Bay Rays,p,0.13,Yes,AA,--,2018-2023,College,Lee University,TN,p,6-4,215,R,R,1998-12-06,"Chattanooga,TN"
29,,2021,7,222,June-Reg,Ryan Sublette,Los Angeles Dodgers,p,0.15,Yes,AA,--,2018-2023,College,Texas Tech,TX,p,6-2,190,R,R,1998-10-01,"Chicago,IL"
30,30 record(s),,,,,,,,,,,,,,,,,,,,,,
0,,2021,8,223,June-Reg,Sean Sullivan,Pittsburgh Pirates,p,0.18,Yes,AA,--,2019-2023,College,California,CA,p,6-1,175,R,R,2000-10-02,"Woodland Hills,CA"
1,,2021,8,224,June-Reg,Larson Kindreich,Texas Rangers,p,0.15,Yes,A+,--,2019-2023,College,Biola,CA,p,6-4,210,L,L,1999-06-21,"Medford,OR"
2,,2021,8,225,June-Reg,Jordan Marks,Detroit Tigers,p,0.15,Yes,A+,--,2018-2023,College,USC-Upstate,SC,p,6-2,220,L,R,1999-04-29,"Sarnia,ON"
3,,2021,8,226,June-Reg,Hunter Dobbins,Boston Red Sox,p,0.20,Yes,A+,--,2019-2023,College,Texas Tech,TX,p,6-2,185,R,R,1999-08-30,"Bryan,TX"
4,,2021,8,227,June-Reg,Creed Willems,Baltimore Orioles,c,1.00,Yes,A+,--,2021-2023,HS,"Aledo (Aledo,TX)",TX,c-1b,6-0,225,L,R,2003-06-04,"Odessa,TX"
5,,2021,8,228,June-Reg,Gavin Conticello,Arizona Diamondbacks,3b,0.50,Yes,A,--,2021-2023,HS,"Stoneman Douglas (Parkland,FL)",FL,3b,6-4,195,L,R,2003-06-11,"Coconut Creek,FL"
6,,2021,8,229,June-Reg,Ryan Cepero,Kansas City Royals,ss,0.21,Yes,Rk,--,2021-2022,HS,"Carlos Beltran Baseball Academy (Florida,PR)",PR,ss,6-1,180,R,R,2003-02-11,"Arecibo,PR"
7,,2021,8,230,June-Reg,Robby Martin,Colorado Rockies,of,0.20,Yes,A+,--,2019-2023,College,Florida State,FL,lf-rf,6-3,190,L,R,1999-08-17,"Tampa,FL"
8,,2021,8,231,June-Reg,Nick Jones,Los Angeles Angels,p,0.18,Yes,AA,--,2018-2023,College,Georgia Southern,GA,p,6-6,209,L,L,1999-01-22,"Johns Creek,GA"
9,,2021,8,232,June-Reg,Mike Vasil,New York Mets,p,0.18,Yes,AA,--,2019-2023,College,Virginia,VA,p,6-5,225,L,R,2000-03-19,"Boston,MA"
10,,2021,8,233,June-Reg,Will Frizzell,Washington Nationals,1b,0.18,Yes,AA,--,2018-2023,College,Texas A&M,TX,1b,6-5,225,L,R,1999-02-21,"Dallas,TX"
11,,2021,8,234,June-Reg,James Parker,Seattle Mariners,ss,0.15,Yes,AAA,--,2019-2023,College,Clemson,SC,ss-3b,6-1,200,R,R,2000-03-26,"Anderson,SC"
12,,2021,8,235,June-Reg,Jason Ruffcorn,Philadelphia Phillies,p,0.15,Yes,A+,--,2017-2023,College,Oklahoma,OK,p,6-2,215,R,R,1998-07-27,"Austin,TX"
13,,2021,8,236,June-Reg,Ian Villers,San Francisco Giants,p,0.22,Yes,A,--,2019-2022,College,California,CA,p,6-6,245,R,R,2000-09-01,"Walnut Creek,CA"
14,,2021,8,237,June-Reg,Zack Raabe,Milwaukee Brewers,2b,0.15,Yes,A+,--,2019-2022,College,Minnesota,MN,2b,5-10,180,R,R,1999-08-18,"Wyoming,MN"
15,,2021,8,238,June-Reg,Colton Gordon,Houston Astros,p,0.13,Yes,AA,--,2019-2023,College,Central Florida,FL,p,6-4,225,L,L,1998-12-20,"St. Petersburg,FL"
16,,2021,8,239,June-Reg,Patrick Monteverde,Miami Marlins,p,0.05,Yes,AA,--,2017-2023,College,Texas Tech,TX,p,6-2,190,R,L,1997-09-24,"Pittsburgh,PA"
17,,2021,8,240,June-Reg,Hunter Parks,Cincinnati Reds,p,0.14,Yes,A+,--,2020-2023,College,Florence-Darlington Tech,SC,p,6-4,187,R,R,2001-04-28,"Gastonia,NC"
18,,2021,8,241,June-Reg,Mike Antico,St. Louis Cardinals,of,0.02,Yes,AA,--,2017-2023,College,Texas,TX,cf,5-10,200,L,R,1998-02-16,"Colts Neck,NJ"
19,,2021,8,242,June-Reg,Hunter Gregory,Toronto Blue Jays,p,0.13,Yes,A+,--,2018-2023,College,Old Dominion,VA,p,6-3,215,R,R,1998-11-16,"Chesapeake,VA"
20,,2021,8,243,June-Reg,Will Warren,New York Yankees,p,0.15,Yes,AAA,--,2018-2023,College,SE Louisiana,LA,p,6-2,175,R,R,1999-06-16,"Brandon,MS"
21,,2021,8,244,June-Reg,Casey Opitz,Chicago Cubs,c,0.09,Yes,AAA,--,2018-2023,College,Arkansas,AR,c-1b,5-11,200,B,R,1998-07-30,"Littleton,CO"
22,,2021,8,245,June-Reg,Fraser Ellard,Chicago White Sox,p,0.02,Yes,AA,--,2017-2023,College,Liberty,VA,p,6-4,205,L,L,1997-11-06,"Roswell,GA"
23,,2021,8,246,June-Reg,Rodney Boone,Cleveland Baseball Team,p,0.17,Yes,A+,--,2019-2023,College,UC Santa Barbara,CA,p,6-1,195,L,L,2000-04-09,"San Francisco,CA"
24,,2021,8,247,June-Reg,Tyler Collins,Atlanta Braves,of,0.45,Yes,A,--,2021-2023,HS,"McKinney-Boyd (McKinney,TX)",TX,cf,5-11,180,L,R,2003-03-06,"Dallas,TX"
25,,2021,8,248,June-Reg,Drew Swift,Oakland Athletics,ss,0.13,Yes,A+,--,2018-2022,College,Arizona State,AZ,ss-2b,6-0,165,R,R,1999-02-15,"Chandler,AZ"
26,,2021,8,249,June-Reg,Noah Cardenas,Minnesota Twins,c,0.20,Yes,A+,--,2019-2023,College,UCLA,CA,c-1b,6-1,195,R,R,1999-09-10,"Burbank,CA"
27,,2021,8,250,June-Reg,Lucas Dunn,San Diego Padres,2b,0.10,Yes,A+,--,2018-2023,College,Louisville,KY,3b-2b,6-0,205,R,R,1999-04-30,"Panama City,FL"
28,,2021,8,251,June-Reg,Patrick Wicklander,Tampa Bay Rays,p,0.15,Yes,AA,--,2019-2023,College,Arkansas,AR,p,6-1,205,R,L,1999-12-31,"San Jose,CA"
29,,2021,8,252,June-Reg,Ben Harris,Los Angeles Dodgers,p,0.20,Yes,AA,--,2019-2023,College,Georgia,GA,p,6-1,195,L,L,2000-02-22,"Alpharetta,GA"
30,30 record(s),,,,,,,,,,,,,,,,,,,,,,
0,,2021,9,253,June-Reg,Luke Brown,Pittsburgh Pirates,of,0.07,Yes,A+,--,2018-2023,College,Louisville,KY,lf-rf,5-10,195,L,R,1999-03-12,"Bowling Green,KY"
1,,2021,9,254,June-Reg,Liam Hicks,Texas Rangers,c,0.03,Yes,AA,--,2018-2023,College,Arkansas State,AR,1b-c,5-11,185,L,R,1999-06-02,"Toronto,ON"
2,,2021,9,255,June-Reg,Garrett Burhenn,Detroit Tigers,p,0.16,Yes,A+,--,2019-2023,College,Ohio State,OH,p,6-3,215,R,R,1999-09-12,"Indianapolis,IN"
3,,2021,9,256,June-Reg,Tyler Miller,Boston Red Sox,3b,0.16,Yes,A+,--,2020-2023,College,Auburn,AL,1b-lf,6-2,193,L,R,1999-12-17,"Spanish Fort,AL"
4,,2021,9,257,June-Reg,Ryan Higgins,Baltimore Orioles,3b,0.16,Yes,A+,--,2019-2023,College,Fresno State,CA,lf-3b,6-1,200,R,R,2000-01-25,"San Carlos,CA"
5,,2021,9,258,June-Reg,Jake Rice,Arizona Diamondbacks,p,0.03,Yes,AA,--,2018-2023,College,Kennesaw State,GA,p,6-1,220,L,L,1997-07-19,"Birmingham,AL"
6,,2021,9,259,June-Reg,Parker Bates,Kansas City Royals,of,0.02,Yes,AA,--,2017-2023,College,Louisiana Tech,LA,lf-cf,6-1,205,L,R,1997-11-16,"Tyler,TX"
7,,2021,9,260,June-Reg,Cullen Kafka,Colorado Rockies,p,0.16,Yes,A+,--,2018-2023,College,Oregon,OR,p,6-4,210,R,R,1999-04-16,"Walnut Creek,CA"
8,,2021,9,261,June-Reg,Braden Olthoff,Los Angeles Angels,p,0.12,Yes,AA,--,2018-2022,College,Tulane,LA,p,6-4,241,R,R,1999-03-12,"Oceanside,CA"
9,,2021,9,262,June-Reg,Levi David,New York Mets,p,0.12,Yes,A,--,2018-2022,College,Washington,LA,p,6-5,220,R,R,1999-06-14,"Waxahachie,TX"
10,,2021,9,263,June-Reg,Cole Quintanilla,Washington Nationals,p,0.13,Yes,A,--,2019-2023,College,Texas,TX,p,6-5,225,R,R,1999-05-13,"Austin,TX"
11,,2021,9,264,June-Reg,Spencer Packard,Seattle Mariners,of,0.03,Yes,AA,--,2017-2023,College,Campbell,NC,lf-rf,6-1,205,L,R,1997-10-12,"Tucson,AZ"
12,,2021,9,265,June-Reg,Gavin Tonkel,Philadelphia Phillies,of,0.25,Yes,Rk,--,2021-2021,HS,"Heritage (Brentwood,CA)",CA,lf-cf,6-2,180,R,R,2002-11-06,"Brentwood,CA"
13,,2021,9,266,June-Reg,Mat Olsen,San Francisco Giants,p,0.15,Yes,A+,--,2020-2023,College,Central Arizona College,AZ,p,5-11,185,R,R,2000-07-08,"Florence,AZ"
14,,2021,9,267,June-Reg,Brannon Jordan,Milwaukee Brewers,p,0.05,Yes,A+,--,2018-2023,College,South Carolina,SC,p,6-2,190,R,R,1998-07-20,"Collinsville,OK"
15,,2021,9,268,June-Reg,Aaron Brown,Houston Astros,p,0.06,Yes,AA,--,2018-2023,College,Middle Tenn State,TN,p,6-4,220,R,R,1999-03-19,"Nashville,TN"
16,,2021,9,269,June-Reg,Jake Schrand,Miami Marlins,p,0.10,Yes,A+,--,2018-2023,College,Wright State,OH,p,6-0,180,R,R,1999-08-08,"Cincinnati,OH"
17,,2021,9,270,June-Reg,Jack Rogers,Cincinnati Reds,of,0.13,Yes,A+,--,2018-2023,College,Sam Houston State,TX,rf-lf,6-2,205,L,L,1999-04-05,"Huntsville,TX"
18,,2021,9,271,June-Reg,Trent Baker,St. Louis Cardinals,p,0.75,Yes,A+,--,2018-2023,College,Angelo State,TX,p,6-3,240,R,R,1998-12-28,"Austin,TX"
19,,2021,9,272,June-Reg,Conor Larkin,Toronto Blue Jays,p,0.08,Yes,A+,--,2018-2023,College,Penn State,PA,p,6-1,205,R,R,1999-03-17,"Lima,PA"
20,,2021,9,273,June-Reg,Chandler Champlain,New York Yankees,p,0.15,Yes,A+,--,2019-2023,College,USC,CA,p,6-5,220,R,R,1999-07-23,"Mission Viejo,CA"
